PermissionName,ApplicationPermission,DelegatePermission,IsBeta,Method,Url,DocUri
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps,https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-create?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps,https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-create?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps,https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps,https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-delete?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-delete?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/apps/{managedMobileAppId},https://docs.microsoft.com/graph/api/intune-mam-managedmobileapp-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assign,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedappconfiguration-assign?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assign,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedappconfiguration-assign?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assign,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-assign?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assign,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-assign?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-list?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-list?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-delete?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-delete?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/assignments/{targetedManagedAppPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedapppolicyassignment-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-get?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-update?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/deploymentSummary,https://docs.microsoft.com/graph/api/intune-mam-managedapppolicydeploymentsummary-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/targetApps,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedappconfiguration-targetapps?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,FALSE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/targetApps,https://docs.microsoft.com/graph/api/intune-mam-targetedmanagedappconfiguration-targetapps?view=graph-rest-1.0&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/targetApps,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-targetapps?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/{targetedManagedAppConfigurationId}/targetApps,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-targetapps?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/hasPayloadLinks,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-haspayloadlinks?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,FALSE,TRUE,POST ,/deviceAppManagement/targetedManagedAppConfigurations/hasPayloadLinks,https://docs.microsoft.com/graph/api/intune-shared-targetedmanagedappconfiguration-haspayloadlinks?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assign,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-assign?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assign,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-assign?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/assignments/{windowsDefenderApplicationControlSupplementalPolicyAssignmentId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicyassignment-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deploySummary,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentsummary-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deploySummary,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentsummary-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deploySummary,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentsummary-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deploySummary,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentsummary-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-list?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-create?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-get?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,PATCH ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId},https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicydeploymentstatus-update?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId}/policy,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-delete?view=graph-rest-beta&tabs=http
DeviceManagementApps.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/deviceAppManagement/wdacSupplementalPolicies/{windowsDefenderApplicationControlSupplementalPolicyId}/deviceStatuses/{windowsDefenderApplicationControlSupplementalPolicyDeploymentStatusId}/policy,https://docs.microsoft.com/graph/api/intune-unlock-windowsdefenderapplicationcontrolsupplementalpolicy-delete?view=graph-rest-beta&tabs=http
